2-ADAM-CEL, 0, 1645571980.365, 2.302, 2.294, 0.102, 0.21
2-ADAM-CEL, 0, 1645571980.974, 2.294, 2.284, 0.2, 0.201
2-ADAM-CEL, 0, 1645571981.198, 2.283, 2.264, 0.209, 0.363
2-ADAM-CEL, 0, 1645571981.433, 2.265, 2.234, 0.363, 0.392
2-ADAM-CEL, 0, 1645571981.654, 2.24, 2.197, 0.371, 0.427
2-ADAM-CEL, 0, 1645571981.868, 2.206, 2.161, 0.397, 0.45
2-ADAM-CEL, 0, 1645571982.085, 2.154, 2.116, 0.46, 0.455
2-ADAM-CEL, 0, 1645571982.296, 2.09, 2.076, 0.48, 0.444
2-ADAM-CEL, 0, 1645571982.505, 2.065, 2.037, 0.468, 0.467
2-ADAM-CEL, 0, 1645571982.713, 2.061, 2.002, 0.43, 0.522
2-ADAM-CEL, 0, 1645571982.923, 2.002, 2.007, 0.543, 0.481
2-ADAM-CEL, 0, 1645571983.141, 2.018, 1.951, 0.48, 0.583
2-ADAM-CEL, 0, 1645571983.35, 1.961, 1.945, 0.584, 0.568
2-ADAM-CEL, 0, 1645571983.559, 1.937, 1.93, 0.592, 0.581
2-ADAM-CEL, 0, 1645571983.768, 1.924, 1.92, 0.582, 0.573
2-ADAM-CEL, 0, 1645571983.98, 1.887, 1.891, 0.608, 0.578
2-ADAM-CEL, 0, 1645571984.192, 1.897, 1.902, 0.576, 0.584
2-ADAM-CEL, 0, 1645571984.401, 1.894, 1.867, 0.577, 0.62
2-ADAM-CEL, 0, 1645571984.608, 1.848, 1.87, 0.637, 0.61
2-ADAM-CEL, 0, 1645571984.816, 1.869, 1.87, 0.614, 0.608
2-ADAM-CEL, 0, 1645571985.024, 1.856, 1.864, 0.62, 0.61
2-ADAM-CEL, 0, 1645571985.233, 1.843, 1.834, 0.632, 0.641
2-ADAM-CEL, 0, 1645571985.439, 1.868, 1.852, 0.61, 0.62
2-ADAM-CEL, 0, 1645571985.646, 1.827, 1.82, 0.645, 0.658
2-ADAM-CEL, 0, 1645571985.854, 1.831, 1.823, 0.646, 0.647
2-ADAM-CEL, 0, 1645571986.062, 1.823, 1.837, 0.646, 0.625
2-ADAM-CEL, 0, 1645571986.27, 1.829, 1.806, 0.638, 0.66
2-ADAM-CEL, 0, 1645571986.508, 1.821, 1.812, 0.636, 0.657
2-ADAM-CEL, 0, 1645571986.717, 1.799, 1.814, 0.67, 0.664
2-ADAM-CEL, 0, 1645571986.922, 1.787, 1.767, 0.697, 0.718
2-ADAM-CEL, 0, 1645571987.129, 1.766, 1.777, 0.727, 0.694
2-ADAM-CEL, 0, 1645571987.336, 1.784, 1.765, 0.675, 0.701
2-ADAM-CEL, 0, 1645571987.543, 1.759, 1.755, 0.707, 0.718
2-ADAM-CEL, 0, 1645571987.748, 1.769, 1.78, 0.703, 0.696
2-ADAM-CEL, 0, 1645571987.956, 1.784, 1.769, 0.693, 0.705
2-ADAM-CEL, 0, 1645571988.165, 1.758, 1.761, 0.713, 0.707
2-ADAM-CEL, 0, 1645571988.374, 1.756, 1.787, 0.716, 0.681
2-ADAM-CEL, 0, 1645571988.578, 1.762, 1.748, 0.701, 0.722
2-ADAM-CEL, 0, 1645571988.784, 1.751, 1.759, 0.723, 0.712
