2-ADAM-CEL, 0, 1645572344.934, 2.302, 2.295, 0.079, 0.347
2-ADAM-CEL, 0, 1645572345.514, 2.296, 2.287, 0.315, 0.432
2-ADAM-CEL, 0, 1645572345.73, 2.285, 2.272, 0.466, 0.414
2-ADAM-CEL, 0, 1645572345.969, 2.27, 2.252, 0.428, 0.36
2-ADAM-CEL, 0, 1645572346.192, 2.248, 2.217, 0.38, 0.378
2-ADAM-CEL, 0, 1645572346.416, 2.213, 2.184, 0.386, 0.376
2-ADAM-CEL, 0, 1645572346.636, 2.177, 2.134, 0.383, 0.475
2-ADAM-CEL, 0, 1645572346.849, 2.135, 2.091, 0.489, 0.507
2-ADAM-CEL, 0, 1645572347.065, 2.095, 2.054, 0.499, 0.532
2-ADAM-CEL, 0, 1645572347.278, 2.048, 1.988, 0.538, 0.591
2-ADAM-CEL, 0, 1645572347.493, 2.004, 1.95, 0.583, 0.596
2-ADAM-CEL, 0, 1645572347.705, 1.967, 1.953, 0.567, 0.568
2-ADAM-CEL, 0, 1645572347.921, 1.921, 1.945, 0.626, 0.557
2-ADAM-CEL, 0, 1645572348.131, 1.921, 1.92, 0.584, 0.553
2-ADAM-CEL, 0, 1645572348.348, 1.903, 1.914, 0.572, 0.568
2-ADAM-CEL, 0, 1645572348.558, 1.893, 1.88, 0.584, 0.606
2-ADAM-CEL, 0, 1645572348.779, 1.893, 1.886, 0.574, 0.616
2-ADAM-CEL, 0, 1645572348.989, 1.875, 1.885, 0.624, 0.608
2-ADAM-CEL, 0, 1645572349.198, 1.873, 1.886, 0.622, 0.576
2-ADAM-CEL, 0, 1645572349.415, 1.885, 1.875, 0.574, 0.596
2-ADAM-CEL, 0, 1645572349.625, 1.872, 1.851, 0.601, 0.634
2-ADAM-CEL, 0, 1645572349.834, 1.849, 1.84, 0.625, 0.639
2-ADAM-CEL, 0, 1645572350.05, 1.837, 1.828, 0.648, 0.65
2-ADAM-CEL, 0, 1645572350.258, 1.827, 1.816, 0.649, 0.647
2-ADAM-CEL, 0, 1645572350.466, 1.84, 1.794, 0.629, 0.683
2-ADAM-CEL, 0, 1645572350.68, 1.813, 1.844, 0.66, 0.626
2-ADAM-CEL, 0, 1645572350.899, 1.828, 1.814, 0.641, 0.661
2-ADAM-CEL, 0, 1645572351.139, 1.81, 1.818, 0.66, 0.648
2-ADAM-CEL, 0, 1645572351.349, 1.792, 1.822, 0.675, 0.64
2-ADAM-CEL, 0, 1645572351.555, 1.792, 1.804, 0.661, 0.662
2-ADAM-CEL, 0, 1645572351.762, 1.793, 1.797, 0.672, 0.666
2-ADAM-CEL, 0, 1645572351.97, 1.775, 1.765, 0.696, 0.714
2-ADAM-CEL, 0, 1645572352.178, 1.778, 1.795, 0.699, 0.684
2-ADAM-CEL, 0, 1645572352.386, 1.782, 1.782, 0.698, 0.689
2-ADAM-CEL, 0, 1645572352.595, 1.788, 1.75, 0.684, 0.715
2-ADAM-CEL, 0, 1645572352.81, 1.762, 1.743, 0.705, 0.728
2-ADAM-CEL, 0, 1645572353.019, 1.745, 1.777, 0.733, 0.69
2-ADAM-CEL, 0, 1645572353.227, 1.784, 1.747, 0.682, 0.719
2-ADAM-CEL, 0, 1645572353.436, 1.759, 1.761, 0.706, 0.711
2-ADAM-CEL, 0, 1645572353.657, 1.747, 1.743, 0.72, 0.731
2-ADAM-CEL, 0, 1645572353.877, 1.762, 1.738, 0.706, 0.733
2-ADAM-CEL, 0, 1645572354.086, 1.747, 1.749, 0.717, 0.711
2-ADAM-CEL, 0, 1645572354.295, 1.777, 1.736, 0.688, 0.733
2-ADAM-CEL, 0, 1645572354.504, 1.734, 1.725, 0.739, 0.739
2-ADAM-CEL, 0, 1645572354.722, 1.743, 1.759, 0.732, 0.71
2-ADAM-CEL, 0, 1645572354.929, 1.743, 1.75, 0.723, 0.717
2-ADAM-CEL, 0, 1645572355.138, 1.745, 1.752, 0.718, 0.712
2-ADAM-CEL, 0, 1645572355.356, 1.735, 1.739, 0.726, 0.74
2-ADAM-CEL, 0, 1645572355.565, 1.714, 1.748, 0.751, 0.721
2-ADAM-CEL, 0, 1645572355.783, 1.733, 1.75, 0.734, 0.719
2-ADAM-CEL, 0, 1645572355.99, 1.732, 1.73, 0.734, 0.732
2-ADAM-CEL, 0, 1645572356.208, 1.742, 1.746, 0.721, 0.716
2-ADAM-CEL, 0, 1645572356.418, 1.724, 1.731, 0.742, 0.733
2-ADAM-CEL, 0, 1645572356.628, 1.732, 1.738, 0.737, 0.729
2-ADAM-CEL, 0, 1645572356.836, 1.739, 1.731, 0.724, 0.737
2-ADAM-CEL, 0, 1645572357.045, 1.738, 1.739, 0.729, 0.729
2-ADAM-CEL, 0, 1645572357.252, 1.744, 1.732, 0.719, 0.731
