2-SGD-MSE, 0, 1645583369.093, 0.09, 0.09, 0.091, 0.094
2-SGD-MSE, 0, 1645583369.777, 0.09, 0.09, 0.099, 0.098
2-SGD-MSE, 0, 1645583370.001, 0.09, 0.09, 0.096, 0.102
2-SGD-MSE, 0, 1645583370.238, 0.09, 0.09, 0.12, 0.108
2-SGD-MSE, 0, 1645583370.46, 0.09, 0.09, 0.101, 0.095
2-SGD-MSE, 0, 1645583370.682, 0.09, 0.09, 0.1, 0.102
2-SGD-MSE, 0, 1645583370.908, 0.09, 0.09, 0.103, 0.094
2-SGD-MSE, 0, 1645583371.131, 0.09, 0.09, 0.111, 0.108
2-SGD-MSE, 0, 1645583371.347, 0.09, 0.09, 0.105, 0.099
2-SGD-MSE, 0, 1645583371.567, 0.09, 0.09, 0.092, 0.108
2-SGD-MSE, 0, 1645583371.788, 0.09, 0.09, 0.092, 0.097
2-SGD-MSE, 0, 1645583372.014, 0.09, 0.09, 0.107, 0.098
2-SGD-MSE, 0, 1645583372.234, 0.09, 0.09, 0.105, 0.086
2-SGD-MSE, 0, 1645583372.457, 0.09, 0.09, 0.101, 0.102
2-SGD-MSE, 0, 1645583372.675, 0.09, 0.09, 0.112, 0.097
2-SGD-MSE, 0, 1645583372.89, 0.09, 0.09, 0.122, 0.102
2-SGD-MSE, 0, 1645583373.108, 0.09, 0.09, 0.086, 0.102
2-SGD-MSE, 0, 1645583373.328, 0.09, 0.09, 0.119, 0.094
2-SGD-MSE, 0, 1645583373.537, 0.09, 0.09, 0.108, 0.086
2-SGD-MSE, 0, 1645583373.744, 0.09, 0.09, 0.096, 0.086
2-SGD-MSE, 0, 1645583373.962, 0.09, 0.09, 0.095, 0.135
2-SGD-MSE, 0, 1645583374.169, 0.09, 0.09, 0.092, 0.086
2-SGD-MSE, 0, 1645583374.376, 0.09, 0.09, 0.11, 0.094
2-SGD-MSE, 0, 1645583374.583, 0.09, 0.09, 0.108, 0.099
2-SGD-MSE, 0, 1645583374.79, 0.09, 0.09, 0.108, 0.086
2-SGD-MSE, 0, 1645583374.996, 0.09, 0.09, 0.096, 0.098
2-SGD-MSE, 0, 1645583375.202, 0.09, 0.09, 0.114, 0.094
2-SGD-MSE, 0, 1645583375.45, 0.09, 0.09, 0.103, 0.097
2-SGD-MSE, 0, 1645583375.694, 0.09, 0.09, 0.098, 0.094
2-SGD-MSE, 0, 1645583375.906, 0.09, 0.09, 0.111, 0.097
2-SGD-MSE, 0, 1645583376.114, 0.09, 0.09, 0.096, 0.095
2-SGD-MSE, 0, 1645583376.334, 0.09, 0.09, 0.107, 0.099
2-SGD-MSE, 0, 1645583376.555, 0.09, 0.09, 0.103, 0.095
2-SGD-MSE, 0, 1645583376.761, 0.09, 0.09, 0.102, 0.098
2-SGD-MSE, 0, 1645583376.971, 0.09, 0.09, 0.09, 0.095
2-SGD-MSE, 0, 1645583377.178, 0.09, 0.09, 0.099, 0.097
2-SGD-MSE, 0, 1645583377.384, 0.09, 0.09, 0.097, 0.095
2-SGD-MSE, 0, 1645583377.604, 0.09, 0.09, 0.093, 0.099
2-SGD-MSE, 0, 1645583377.823, 0.09, 0.09, 0.096, 0.097
2-SGD-MSE, 0, 1645583378.029, 0.09, 0.09, 0.093, 0.097
2-SGD-MSE, 0, 1645583378.237, 0.09, 0.09, 0.098, 0.098
2-SGD-MSE, 0, 1645583378.457, 0.09, 0.09, 0.097, 0.097
2-SGD-MSE, 0, 1645583378.663, 0.09, 0.09, 0.107, 0.098
2-SGD-MSE, 0, 1645583378.869, 0.09, 0.09, 0.088, 0.102
2-SGD-MSE, 0, 1645583379.085, 0.09, 0.09, 0.102, 0.086
2-SGD-MSE, 0, 1645583379.314, 0.09, 0.09, 0.09, 0.098
2-SGD-MSE, 0, 1645583379.539, 0.09, 0.09, 0.093, 0.099
2-SGD-MSE, 0, 1645583379.756, 0.09, 0.09, 0.086, 0.097
2-SGD-MSE, 0, 1645583379.962, 0.09, 0.09, 0.102, 0.098
2-SGD-MSE, 0, 1645583380.194, 0.09, 0.09, 0.1, 0.102
2-SGD-MSE, 0, 1645583380.417, 0.09, 0.09, 0.103, 0.086
2-SGD-MSE, 0, 1645583380.626, 0.09, 0.09, 0.092, 0.108
2-SGD-MSE, 0, 1645583380.836, 0.09, 0.09, 0.103, 0.108
2-SGD-MSE, 0, 1645583381.043, 0.09, 0.09, 0.092, 0.102
2-SGD-MSE, 0, 1645583381.255, 0.09, 0.09, 0.111, 0.095
2-SGD-MSE, 0, 1645583381.461, 0.09, 0.09, 0.091, 0.086
2-SGD-MSE, 0, 1645583381.671, 0.09, 0.09, 0.082, 0.098
2-SGD-MSE, 0, 1645583381.878, 0.09, 0.09, 0.106, 0.097
2-SGD-MSE, 0, 1645583382.085, 0.09, 0.09, 0.091, 0.097
2-SGD-MSE, 0, 1645583382.293, 0.09, 0.09, 0.089, 0.099
2-SGD-MSE, 1, 1645583382.504, 0.09, 0.09, 0.091, 0.098
2-SGD-MSE, 1, 1645583382.71, 0.09, 0.09, 0.099, 0.097
