2-SGD-MSE, 0, 1645583544.964, 0.09, 0.09, 0.094, 0.078
2-SGD-MSE, 0, 1645583545.533, 0.09, 0.09, 0.081, 0.079
2-SGD-MSE, 0, 1645583545.739, 0.09, 0.09, 0.083, 0.09
2-SGD-MSE, 0, 1645583545.964, 0.09, 0.09, 0.079, 0.087
2-SGD-MSE, 0, 1645583546.165, 0.09, 0.09, 0.082, 0.101
2-SGD-MSE, 0, 1645583546.372, 0.09, 0.09, 0.089, 0.074
2-SGD-MSE, 0, 1645583546.576, 0.09, 0.09, 0.098, 0.105
2-SGD-MSE, 0, 1645583546.781, 0.09, 0.09, 0.086, 0.094
2-SGD-MSE, 0, 1645583546.983, 0.09, 0.09, 0.095, 0.096
2-SGD-MSE, 0, 1645583547.182, 0.09, 0.09, 0.071, 0.093
2-SGD-MSE, 0, 1645583547.375, 0.09, 0.09, 0.08, 0.096
2-SGD-MSE, 0, 1645583547.576, 0.09, 0.09, 0.091, 0.096
2-SGD-MSE, 0, 1645583547.769, 0.09, 0.09, 0.087, 0.08
2-SGD-MSE, 0, 1645583547.961, 0.09, 0.09, 0.101, 0.108
2-SGD-MSE, 0, 1645583548.164, 0.09, 0.09, 0.081, 0.109
2-SGD-MSE, 0, 1645583548.356, 0.09, 0.09, 0.085, 0.087
2-SGD-MSE, 0, 1645583548.549, 0.09, 0.09, 0.113, 0.096
2-SGD-MSE, 0, 1645583548.743, 0.09, 0.09, 0.084, 0.097
2-SGD-MSE, 0, 1645583548.944, 0.09, 0.09, 0.101, 0.099
2-SGD-MSE, 0, 1645583549.136, 0.09, 0.09, 0.113, 0.095
2-SGD-MSE, 0, 1645583549.328, 0.09, 0.09, 0.108, 0.118
2-SGD-MSE, 0, 1645583549.53, 0.09, 0.09, 0.099, 0.103
2-SGD-MSE, 0, 1645583549.724, 0.09, 0.09, 0.105, 0.099
2-SGD-MSE, 0, 1645583549.919, 0.09, 0.09, 0.114, 0.097
2-SGD-MSE, 0, 1645583550.12, 0.09, 0.09, 0.111, 0.11
2-SGD-MSE, 0, 1645583550.343, 0.09, 0.09, 0.091, 0.133
2-SGD-MSE, 0, 1645583550.538, 0.09, 0.09, 0.101, 0.117
2-SGD-MSE, 0, 1645583550.761, 0.09, 0.09, 0.109, 0.098
2-SGD-MSE, 0, 1645583550.956, 0.09, 0.09, 0.102, 0.127
2-SGD-MSE, 0, 1645583551.155, 0.09, 0.09, 0.099, 0.127
2-SGD-MSE, 0, 1645583551.349, 0.09, 0.09, 0.11, 0.136
2-SGD-MSE, 0, 1645583551.556, 0.09, 0.09, 0.112, 0.126
2-SGD-MSE, 0, 1645583551.762, 0.09, 0.09, 0.098, 0.127
2-SGD-MSE, 0, 1645583551.966, 0.09, 0.09, 0.11, 0.132
2-SGD-MSE, 0, 1645583552.159, 0.09, 0.09, 0.106, 0.116
2-SGD-MSE, 0, 1645583552.352, 0.09, 0.09, 0.117, 0.128
2-SGD-MSE, 0, 1645583552.551, 0.09, 0.09, 0.134, 0.128
2-SGD-MSE, 0, 1645583552.759, 0.09, 0.09, 0.122, 0.133
2-SGD-MSE, 0, 1645583552.977, 0.09, 0.09, 0.105, 0.144
2-SGD-MSE, 0, 1645583553.185, 0.09, 0.09, 0.122, 0.137
2-SGD-MSE, 0, 1645583553.378, 0.09, 0.09, 0.129, 0.122
2-SGD-MSE, 0, 1645583553.577, 0.09, 0.09, 0.121, 0.15
2-SGD-MSE, 0, 1645583553.772, 0.09, 0.09, 0.114, 0.137
2-SGD-MSE, 0, 1645583553.966, 0.09, 0.09, 0.127, 0.137
2-SGD-MSE, 0, 1645583554.181, 0.09, 0.09, 0.146, 0.153
2-SGD-MSE, 0, 1645583554.402, 0.09, 0.09, 0.109, 0.118
2-SGD-MSE, 0, 1645583554.602, 0.09, 0.09, 0.147, 0.137
2-SGD-MSE, 0, 1645583554.805, 0.09, 0.09, 0.138, 0.126
2-SGD-MSE, 0, 1645583554.998, 0.09, 0.09, 0.131, 0.154
2-SGD-MSE, 0, 1645583555.192, 0.09, 0.09, 0.125, 0.126
2-SGD-MSE, 0, 1645583555.391, 0.09, 0.09, 0.123, 0.145
2-SGD-MSE, 0, 1645583555.587, 0.09, 0.09, 0.131, 0.139
2-SGD-MSE, 0, 1645583555.786, 0.09, 0.09, 0.13, 0.144
2-SGD-MSE, 0, 1645583555.98, 0.09, 0.09, 0.13, 0.127
2-SGD-MSE, 0, 1645583556.173, 0.09, 0.09, 0.143, 0.125
2-SGD-MSE, 0, 1645583556.366, 0.09, 0.09, 0.129, 0.127
2-SGD-MSE, 0, 1645583556.568, 0.09, 0.09, 0.128, 0.154
2-SGD-MSE, 0, 1645583556.771, 0.09, 0.09, 0.144, 0.142
2-SGD-MSE, 0, 1645583556.964, 0.09, 0.09, 0.125, 0.163
2-SGD-MSE, 0, 1645583557.156, 0.09, 0.09, 0.138, 0.156
2-SGD-MSE, 1, 1645583557.356, 0.09, 0.09, 0.163, 0.126
2-SGD-MSE, 1, 1645583557.551, 0.09, 0.09, 0.149, 0.126
2-SGD-MSE, 1, 1645583557.744, 0.09, 0.09, 0.153, 0.142
2-SGD-MSE, 1, 1645583557.946, 0.09, 0.09, 0.145, 0.155
2-SGD-MSE, 1, 1645583558.14, 0.09, 0.09, 0.146, 0.137
2-SGD-MSE, 1, 1645583558.333, 0.09, 0.09, 0.138, 0.154
2-SGD-MSE, 1, 1645583558.535, 0.09, 0.09, 0.159, 0.159
2-SGD-MSE, 1, 1645583558.728, 0.09, 0.09, 0.121, 0.149
2-SGD-MSE, 1, 1645583558.925, 0.09, 0.09, 0.149, 0.162
2-SGD-MSE, 1, 1645583559.118, 0.09, 0.09, 0.126, 0.163
2-SGD-MSE, 1, 1645583559.312, 0.09, 0.09, 0.149, 0.136
2-SGD-MSE, 1, 1645583559.513, 0.09, 0.09, 0.157, 0.162
2-SGD-MSE, 1, 1645583559.706, 0.09, 0.09, 0.15, 0.149
2-SGD-MSE, 1, 1645583559.9, 0.09, 0.09, 0.152, 0.162
2-SGD-MSE, 1, 1645583560.092, 0.09, 0.09, 0.121, 0.172
2-SGD-MSE, 1, 1645583560.293, 0.09, 0.09, 0.15, 0.14
2-SGD-MSE, 1, 1645583560.486, 0.09, 0.09, 0.149, 0.138
2-SGD-MSE, 1, 1645583560.679, 0.09, 0.09, 0.139, 0.167
2-SGD-MSE, 1, 1645583560.878, 0.09, 0.09, 0.148, 0.161
2-SGD-MSE, 1, 1645583561.072, 0.09, 0.09, 0.169, 0.161
2-SGD-MSE, 1, 1645583561.277, 0.09, 0.09, 0.149, 0.172
2-SGD-MSE, 1, 1645583561.477, 0.09, 0.09, 0.141, 0.153
2-SGD-MSE, 1, 1645583561.669, 0.09, 0.09, 0.152, 0.154
2-SGD-MSE, 1, 1645583561.86, 0.09, 0.09, 0.165, 0.167
2-SGD-MSE, 1, 1645583562.053, 0.09, 0.09, 0.162, 0.149
2-SGD-MSE, 1, 1645583562.244, 0.09, 0.09, 0.145, 0.161
2-SGD-MSE, 1, 1645583562.444, 0.09, 0.09, 0.151, 0.174
2-SGD-MSE, 1, 1645583562.638, 0.09, 0.09, 0.164, 0.153
2-SGD-MSE, 1, 1645583562.829, 0.09, 0.09, 0.15, 0.177
2-SGD-MSE, 1, 1645583563.03, 0.09, 0.09, 0.14, 0.152
2-SGD-MSE, 1, 1645583563.221, 0.09, 0.09, 0.171, 0.15
2-SGD-MSE, 1, 1645583563.412, 0.09, 0.09, 0.152, 0.16
2-SGD-MSE, 1, 1645583563.611, 0.09, 0.09, 0.152, 0.165
2-SGD-MSE, 1, 1645583563.804, 0.09, 0.09, 0.153, 0.17
2-SGD-MSE, 1, 1645583563.996, 0.09, 0.09, 0.145, 0.16
2-SGD-MSE, 1, 1645583564.188, 0.09, 0.09, 0.173, 0.164
2-SGD-MSE, 1, 1645583564.378, 0.09, 0.09, 0.196, 0.164
2-SGD-MSE, 1, 1645583564.572, 0.09, 0.09, 0.164, 0.165
