1-SGD-MSE, 0, 1645560273.774, 0.09, 0.09, 0.117, 0.106
1-SGD-MSE, 0, 1645560274.019, 0.09, 0.09, 0.096, 0.109
1-SGD-MSE, 0, 1645560274.263, 0.09, 0.09, 0.093, 0.1
1-SGD-MSE, 0, 1645560274.528, 0.09, 0.09, 0.097, 0.1
1-SGD-MSE, 0, 1645560274.766, 0.09, 0.09, 0.094, 0.106
1-SGD-MSE, 0, 1645560275.002, 0.09, 0.09, 0.098, 0.097
1-SGD-MSE, 0, 1645560275.247, 0.09, 0.09, 0.108, 0.101
1-SGD-MSE, 0, 1645560275.486, 0.09, 0.09, 0.104, 0.11
1-SGD-MSE, 0, 1645560275.723, 0.09, 0.09, 0.107, 0.095
1-SGD-MSE, 0, 1645560275.97, 0.09, 0.09, 0.096, 0.114
1-SGD-MSE, 0, 1645560276.209, 0.09, 0.09, 0.103, 0.102
1-SGD-MSE, 0, 1645560276.447, 0.09, 0.09, 0.11, 0.102
1-SGD-MSE, 0, 1645560276.684, 0.09, 0.09, 0.108, 0.098
1-SGD-MSE, 0, 1645560276.919, 0.09, 0.09, 0.098, 0.108
1-SGD-MSE, 0, 1645560277.155, 0.09, 0.09, 0.117, 0.099
1-SGD-MSE, 0, 1645560277.391, 0.09, 0.09, 0.135, 0.12
1-SGD-MSE, 0, 1645560277.628, 0.09, 0.09, 0.111, 0.115
1-SGD-MSE, 0, 1645560277.882, 0.09, 0.09, 0.107, 0.121
1-SGD-MSE, 0, 1645560278.145, 0.09, 0.09, 0.124, 0.119
1-SGD-MSE, 0, 1645560278.392, 0.09, 0.09, 0.113, 0.126
1-SGD-MSE, 0, 1645560278.645, 0.09, 0.09, 0.129, 0.124
1-SGD-MSE, 0, 1645560278.938, 0.09, 0.09, 0.1, 0.116
1-SGD-MSE, 0, 1645560279.21, 0.09, 0.09, 0.12, 0.114
1-SGD-MSE, 0, 1645560279.489, 0.09, 0.09, 0.128, 0.101
1-SGD-MSE, 0, 1645560279.758, 0.09, 0.09, 0.115, 0.108
1-SGD-MSE, 0, 1645560280.041, 0.09, 0.09, 0.114, 0.107
1-SGD-MSE, 0, 1645560280.321, 0.09, 0.09, 0.108, 0.119
1-SGD-MSE, 0, 1645560280.594, 0.09, 0.09, 0.105, 0.119
1-SGD-MSE, 0, 1645560280.878, 0.09, 0.09, 0.121, 0.126
1-SGD-MSE, 0, 1645560281.157, 0.09, 0.09, 0.115, 0.122
1-SGD-MSE, 0, 1645560281.419, 0.09, 0.09, 0.104, 0.125
1-SGD-MSE, 0, 1645560281.691, 0.09, 0.09, 0.128, 0.126
1-SGD-MSE, 0, 1645560281.987, 0.09, 0.09, 0.128, 0.121
1-SGD-MSE, 0, 1645560282.281, 0.09, 0.09, 0.116, 0.136
1-SGD-MSE, 0, 1645560282.561, 0.09, 0.09, 0.115, 0.131
1-SGD-MSE, 0, 1645560282.845, 0.09, 0.09, 0.123, 0.13
1-SGD-MSE, 0, 1645560283.123, 0.09, 0.09, 0.128, 0.125
1-SGD-MSE, 0, 1645560283.392, 0.09, 0.09, 0.127, 0.134
1-SGD-MSE, 0, 1645560283.681, 0.09, 0.09, 0.125, 0.113
1-SGD-MSE, 0, 1645560283.961, 0.09, 0.09, 0.128, 0.125
1-SGD-MSE, 0, 1645560284.228, 0.09, 0.09, 0.115, 0.113
1-SGD-MSE, 0, 1645560284.47, 0.09, 0.09, 0.136, 0.135
1-SGD-MSE, 0, 1645560284.725, 0.09, 0.09, 0.139, 0.129
1-SGD-MSE, 0, 1645560284.985, 0.09, 0.09, 0.121, 0.126
1-SGD-MSE, 0, 1645560285.256, 0.09, 0.09, 0.132, 0.109
