2-ADAM-MSE, 0, 1645574923.95, 0.09, 0.088, 0.107, 0.323
2-ADAM-MSE, 0, 1645574924.793, 0.088, 0.086, 0.297, 0.418
2-ADAM-MSE, 0, 1645574925.011, 0.086, 0.082, 0.438, 0.471
2-ADAM-MSE, 0, 1645574925.247, 0.082, 0.077, 0.435, 0.53
2-ADAM-MSE, 0, 1645574925.457, 0.076, 0.072, 0.561, 0.51
2-ADAM-MSE, 0, 1645574925.678, 0.073, 0.067, 0.507, 0.547
2-ADAM-MSE, 0, 1645574925.918, 0.066, 0.061, 0.563, 0.643
2-ADAM-MSE, 0, 1645574926.157, 0.061, 0.056, 0.611, 0.628
2-ADAM-MSE, 0, 1645574926.393, 0.056, 0.052, 0.63, 0.632
2-ADAM-MSE, 0, 1645574926.616, 0.051, 0.05, 0.636, 0.612
2-ADAM-MSE, 0, 1645574926.853, 0.047, 0.047, 0.646, 0.671
2-ADAM-MSE, 0, 1645574927.091, 0.045, 0.046, 0.671, 0.664
2-ADAM-MSE, 0, 1645574927.313, 0.045, 0.043, 0.67, 0.674
2-ADAM-MSE, 0, 1645574927.528, 0.044, 0.044, 0.666, 0.663
2-ADAM-MSE, 0, 1645574927.734, 0.044, 0.044, 0.664, 0.672
2-ADAM-MSE, 0, 1645574927.941, 0.042, 0.048, 0.685, 0.631
2-ADAM-MSE, 0, 1645574928.144, 0.045, 0.042, 0.652, 0.666
2-ADAM-MSE, 0, 1645574928.352, 0.04, 0.044, 0.688, 0.664
2-ADAM-MSE, 0, 1645574928.569, 0.045, 0.041, 0.659, 0.696
2-ADAM-MSE, 0, 1645574928.773, 0.042, 0.04, 0.692, 0.698
2-ADAM-MSE, 0, 1645574928.969, 0.04, 0.041, 0.728, 0.684
2-ADAM-MSE, 0, 1645574929.163, 0.039, 0.039, 0.707, 0.706
2-ADAM-MSE, 0, 1645574929.369, 0.036, 0.038, 0.736, 0.742
2-ADAM-MSE, 0, 1645574929.577, 0.037, 0.037, 0.73, 0.727
2-ADAM-MSE, 0, 1645574929.773, 0.037, 0.039, 0.731, 0.698
2-ADAM-MSE, 0, 1645574929.974, 0.037, 0.036, 0.709, 0.731
2-ADAM-MSE, 0, 1645574930.168, 0.037, 0.035, 0.731, 0.752
2-ADAM-MSE, 0, 1645574930.39, 0.036, 0.037, 0.738, 0.721
2-ADAM-MSE, 0, 1645574930.583, 0.036, 0.036, 0.734, 0.744
2-ADAM-MSE, 0, 1645574930.785, 0.036, 0.036, 0.737, 0.73
2-ADAM-MSE, 0, 1645574930.978, 0.037, 0.038, 0.724, 0.724
2-ADAM-MSE, 0, 1645574931.172, 0.033, 0.036, 0.755, 0.738
2-ADAM-MSE, 0, 1645574931.365, 0.037, 0.032, 0.732, 0.757
2-ADAM-MSE, 0, 1645574931.562, 0.033, 0.036, 0.765, 0.738
2-ADAM-MSE, 0, 1645574931.756, 0.034, 0.032, 0.751, 0.766
2-ADAM-MSE, 0, 1645574931.958, 0.035, 0.034, 0.732, 0.745
2-ADAM-MSE, 0, 1645574932.153, 0.034, 0.034, 0.744, 0.741
2-ADAM-MSE, 0, 1645574932.356, 0.033, 0.034, 0.757, 0.748
2-ADAM-MSE, 0, 1645574932.551, 0.034, 0.034, 0.743, 0.753
2-ADAM-MSE, 0, 1645574932.75, 0.033, 0.035, 0.75, 0.734
2-ADAM-MSE, 0, 1645574932.943, 0.033, 0.032, 0.754, 0.754
2-ADAM-MSE, 0, 1645574933.137, 0.034, 0.033, 0.743, 0.757
2-ADAM-MSE, 0, 1645574933.338, 0.03, 0.03, 0.779, 0.777
2-ADAM-MSE, 0, 1645574933.532, 0.032, 0.032, 0.768, 0.761
2-ADAM-MSE, 0, 1645574933.725, 0.03, 0.032, 0.786, 0.782
2-ADAM-MSE, 0, 1645574933.922, 0.033, 0.03, 0.765, 0.765
2-ADAM-MSE, 0, 1645574934.116, 0.031, 0.031, 0.773, 0.768
2-ADAM-MSE, 0, 1645574934.317, 0.03, 0.034, 0.769, 0.734
2-ADAM-MSE, 0, 1645574934.511, 0.03, 0.033, 0.777, 0.755
