1-ADAM-CEL, 0, 1645566340.376, 2.303, 2.302, 0.077, 0.177
1-ADAM-CEL, 0, 1645566340.617, 2.302, 2.301, 0.176, 0.203
1-ADAM-CEL, 0, 1645566340.858, 2.3, 2.299, 0.22, 0.204
1-ADAM-CEL, 0, 1645566341.113, 2.299, 2.296, 0.212, 0.267
1-ADAM-CEL, 0, 1645566341.354, 2.297, 2.293, 0.253, 0.294
1-ADAM-CEL, 0, 1645566341.592, 2.293, 2.289, 0.268, 0.281
1-ADAM-CEL, 0, 1645566341.829, 2.288, 2.283, 0.283, 0.292
1-ADAM-CEL, 0, 1645566342.066, 2.282, 2.273, 0.319, 0.333
1-ADAM-CEL, 0, 1645566342.303, 2.273, 2.261, 0.315, 0.377
1-ADAM-CEL, 0, 1645566342.538, 2.26, 2.248, 0.414, 0.353
1-ADAM-CEL, 0, 1645566342.778, 2.247, 2.224, 0.363, 0.354
1-ADAM-CEL, 0, 1645566343.017, 2.222, 2.194, 0.389, 0.372
1-ADAM-CEL, 0, 1645566343.254, 2.199, 2.178, 0.352, 0.356
1-ADAM-CEL, 0, 1645566343.494, 2.171, 2.13, 0.355, 0.375
1-ADAM-CEL, 0, 1645566343.734, 2.13, 2.102, 0.388, 0.377
1-ADAM-CEL, 0, 1645566343.972, 2.108, 2.086, 0.373, 0.375
1-ADAM-CEL, 0, 1645566344.219, 2.098, 2.063, 0.351, 0.424
1-ADAM-CEL, 0, 1645566344.458, 2.062, 2.034, 0.421, 0.495
1-ADAM-CEL, 0, 1645566344.695, 2.028, 2.018, 0.501, 0.501
1-ADAM-CEL, 0, 1645566344.939, 2.012, 1.987, 0.513, 0.506
1-ADAM-CEL, 0, 1645566345.184, 1.998, 1.978, 0.494, 0.504
1-ADAM-CEL, 0, 1645566345.423, 1.974, 1.961, 0.515, 0.55
1-ADAM-CEL, 0, 1645566345.66, 1.981, 1.95, 0.527, 0.554
1-ADAM-CEL, 0, 1645566345.9, 1.95, 1.938, 0.549, 0.581
1-ADAM-CEL, 0, 1645566346.137, 1.915, 1.928, 0.593, 0.583
1-ADAM-CEL, 0, 1645566346.374, 1.913, 1.928, 0.597, 0.572
1-ADAM-CEL, 0, 1645566346.614, 1.939, 1.915, 0.558, 0.575
1-ADAM-CEL, 0, 1645566346.871, 1.906, 1.9, 0.586, 0.587
1-ADAM-CEL, 0, 1645566347.111, 1.887, 1.891, 0.594, 0.605
1-ADAM-CEL, 0, 1645566347.347, 1.89, 1.888, 0.598, 0.592
1-ADAM-CEL, 0, 1645566347.584, 1.877, 1.854, 0.604, 0.633
1-ADAM-CEL, 0, 1645566347.823, 1.858, 1.883, 0.628, 0.59
1-ADAM-CEL, 0, 1645566348.061, 1.883, 1.857, 0.582, 0.615
1-ADAM-CEL, 0, 1645566348.298, 1.867, 1.852, 0.602, 0.618
1-ADAM-CEL, 0, 1645566348.535, 1.863, 1.848, 0.605, 0.619
1-ADAM-CEL, 0, 1645566348.774, 1.836, 1.865, 0.641, 0.601
1-ADAM-CEL, 0, 1645566349.009, 1.854, 1.853, 0.612, 0.618
1-ADAM-CEL, 0, 1645566349.247, 1.863, 1.849, 0.614, 0.62
